entity_id,event_id,label
SVC-000016,EVT-0025935,normal
SVC-000016,EVT-0025936,normal
USR-000132,EVT-0025937,normal
SVC-000039,EVT-0025938,normal
USR-000042,EVT-0025939,normal
SVC-000013,EVT-0025940,normal
USR-000026,EVT-0025941,normal
SVC-000053,EVT-0025942,normal
USR-000047,EVT-0025943,normal
USR-000002,EVT-0025944,normal
SVC-000042,EVT-0025945,normal
SVC-000042,EVT-0025946,normal
USR-000087,EVT-0025947,normal
USR-000097,EVT-0025948,normal
USR-000102,EVT-0025949,normal
SVC-000053,EVT-0025950,normal
USR-000098,EVT-0025951,normal
SVC-000016,EVT-0025952,normal
SVC-000013,EVT-0025953,normal
USR-000029,EVT-0025954,normal
USR-000042,EVT-0025955,normal
USR-000131,EVT-0025956,normal
USR-000119,EVT-0025957,normal
USR-000080,EVT-0025958,normal
USR-000006,EVT-0025959,normal
SVC-000053,EVT-0025960,normal
USR-000079,EVT-0025961,normal
USR-000023,EVT-0025962,normal
SVC-000039,EVT-0025963,normal
SVC-000008,EVT-0025964,normal
USR-000087,EVT-0025965,normal
USR-000067,EVT-0025966,normal
USR-000167,EVT-0025967,normal
USR-000080,EVT-0025968,normal
USR-000083,EVT-0025969,normal
SVC-000053,EVT-0025970,normal
USR-000090,EVT-0025971,normal
SVC-000053,EVT-0025972,normal
SVC-000013,EVT-0025973,normal
USR-000038,EVT-0025974,normal
SVC-000053,EVT-0025975,normal
USR-000112,EVT-0025976,normal
SVC-000001,EVT-0025977,normal
SVC-000013,EVT-0025978,normal
USR-000194,EVT-0025979,normal
USR-000025,EVT-0025980,normal
USR-000067,EVT-0025981,normal
USR-000003,EVT-0025982,normal
USR-000211,EVT-0025983,normal
USR-000207,EVT-0025984,normal
SVC-000008,EVT-0025985,normal
USR-000022,EVT-0025986,normal
USR-000161,EVT-0025987,normal
SVC-000039,EVT-0025988,normal
USR-000200,EVT-0025989,normal
USR-000013,EVT-0025990,normal
SVC-000016,EVT-0025991,normal
USR-000184,EVT-0025992,normal
DEV-000010,EVT-0025993,normal
SVC-000034,EVT-0025994,normal
USR-000194,EVT-0025995,normal
DEV-000010,EVT-0025996,normal
USR-000006,EVT-0025997,normal
USR-000038,EVT-0025998,normal
SVC-000039,EVT-0025999,normal
SVC-000042,EVT-0026000,normal
USR-000120,EVT-0026001,normal
USR-000145,EVT-0026002,normal
USR-000069,EVT-0026003,normal
USR-000083,EVT-0026004,normal
SVC-000008,EVT-0026005,normal
USR-000213,EVT-0026006,normal
USR-000200,EVT-0026007,normal
USR-000120,EVT-0026008,normal
DEV-000014,EVT-0026009,normal
SVC-000008,EVT-0026010,normal
USR-000008,EVT-0026011,normal
USR-000043,EVT-0026012,normal
USR-000031,EVT-0026013,normal
USR-000133,EVT-0026014,normal
SVC-000039,EVT-0026015,normal
USR-000183,EVT-0026016,normal
USR-000154,EVT-0026017,normal
USR-000123,EVT-0026018,normal
USR-000070,EVT-0026019,normal
SVC-000021,EVT-0026020,normal
SVC-000021,EVT-0026021,normal
USR-000099,EVT-0026022,normal
SVC-000021,EVT-0026023,normal
SVC-000049,EVT-0026024,normal
USR-000133,EVT-0026025,normal
USR-000132,EVT-0026026,normal
USR-000171,EVT-0026027,normal
SVC-000053,EVT-0026028,normal
USR-000007,EVT-0026029,normal
USR-000211,EVT-0026030,normal
USR-000129,EVT-0026031,normal
USR-000060,EVT-0026032,normal
USR-000115,EVT-0026033,normal
USR-000145,EVT-0026034,normal
USR-000070,EVT-0026035,normal
SVC-000021,EVT-0026036,normal
USR-000098,EVT-0026037,normal
USR-000108,EVT-0026038,normal
USR-000061,EVT-0026039,normal
SVC-000008,EVT-0026040,normal
USR-000047,EVT-0026041,normal
SVC-000017,EVT-0026042,normal
USR-000080,EVT-0026043,normal
SVC-000043,EVT-0026044,normal
SVC-000001,EVT-0026045,normal
USR-000050,EVT-0026046,normal
USR-000115,EVT-0026047,normal
SVC-000001,EVT-0026048,normal
USR-000154,EVT-0026049,normal
DEV-000008,EVT-0026050,normal
USR-000133,EVT-0026051,normal
USR-000099,EVT-0026052,normal
USR-000002,EVT-0026053,normal
USR-000170,EVT-0026054,normal
USR-000031,EVT-0026055,normal
USR-000132,EVT-0026056,normal
SVC-000001,EVT-0026057,normal
USR-000038,EVT-0026058,normal
USR-000194,EVT-0026059,normal
USR-000090,EVT-0026060,normal
SVC-000034,EVT-0026061,normal
USR-000132,EVT-0026062,normal
USR-000032,EVT-0026063,normal
USR-000017,EVT-0026064,normal
USR-000081,EVT-0026065,normal
USR-000043,EVT-0026066,normal
USR-000200,EVT-0026067,normal
USR-000183,EVT-0026068,normal
SVC-000043,EVT-0026069,normal
USR-000099,EVT-0026070,normal
USR-000199,EVT-0026071,normal
USR-000172,EVT-0026072,normal
USR-000098,EVT-0026073,normal
USR-000008,EVT-0026074,normal
USR-000029,EVT-0026075,normal
DEV-000014,EVT-0026076,normal
USR-000060,EVT-0026077,normal
USR-000171,EVT-0026078,normal
USR-000188,EVT-0026079,normal
USR-000008,EVT-0026080,normal
USR-000052,EVT-0026081,normal
SVC-000034,EVT-0026082,normal
SVC-000027,EVT-0026083,normal
USR-000145,EVT-0026084,normal
DEV-000021,EVT-0026085,normal
SVC-000008,EVT-0026086,normal
SVC-000021,EVT-0026087,normal
USR-000047,EVT-0026088,normal
SVC-000034,EVT-0026089,normal
SVC-000050,EVT-0026090,normal
SVC-000001,EVT-0026091,normal
USR-000003,EVT-0026092,normal
USR-000173,EVT-0026093,normal
USR-000057,EVT-0026094,normal
USR-000098,EVT-0026095,normal
USR-DRIFT01,EVT-0026096,normal
USR-000201,EVT-0026097,normal
DEV-000005,EVT-0026098,normal
SVC-000021,EVT-0026099,normal
USR-000097,EVT-0026100,normal
SVC-000050,EVT-0026101,normal
SVC-000043,EVT-0026102,normal
USR-000184,EVT-0026103,normal
USR-000199,EVT-0026104,normal
USR-000103,EVT-0026105,normal
USR-000083,EVT-0026106,normal
USR-000098,EVT-0026107,normal
SVC-000008,EVT-0026108,normal
SVC-000053,EVT-0026109,normal
USR-000023,EVT-0026110,normal
SVC-000017,EVT-0026111,normal
DEV-000002,EVT-0026112,normal
SVC-000017,EVT-0026113,normal
USR-000187,EVT-0026114,normal
USR-000102,EVT-0026115,normal
SVC-000053,EVT-0026116,normal
DEV-000012,EVT-0026117,normal
USR-000083,EVT-0026118,normal
SVC-000027,EVT-0026119,normal
SVC-000021,EVT-0026120,normal
SVC-000034,EVT-0026121,normal
SVC-000021,EVT-0026122,normal
USR-000146,EVT-0026123,normal
USR-000160,EVT-0026124,normal
SVC-000017,EVT-0026125,normal
SVC-000034,EVT-0026126,normal
USR-000097,EVT-0026127,normal
USR-000090,EVT-0026128,normal
USR-000057,EVT-0026129,normal
SVC-000008,EVT-0026130,normal
USR-000197,EVT-0026131,normal
USR-000005,EVT-0026132,normal
DEV-000007,EVT-0026133,normal
USR-000194,EVT-0026134,normal
USR-000002,EVT-0026135,normal
USR-000016,EVT-0026136,normal
SVC-000022,EVT-0026137,normal
DEV-000014,EVT-0026138,normal
USR-000092,EVT-0026139,normal
DEV-000011,EVT-0026140,normal
USR-000167,EVT-0026141,normal
USR-000090,EVT-0026142,normal
DEV-000011,EVT-0026143,normal
USR-000127,EVT-0026144,normal
USR-000153,EVT-0026145,normal
USR-000080,EVT-0026146,normal
SVC-000017,EVT-0026147,normal
DEV-000003,EVT-0026148,normal
USR-000103,EVT-0026149,normal
USR-000108,EVT-0026150,normal
USR-000177,EVT-0026151,normal
USR-000079,EVT-0026152,normal
USR-000128,EVT-0026153,normal
SVC-000026,EVT-0026154,normal
USR-000086,EVT-0026155,normal
SVC-000017,EVT-0026156,normal
DEV-000011,EVT-0026157,normal
USR-000092,EVT-0026158,normal
USR-000003,EVT-0026159,normal
USR-000176,EVT-0026160,normal
USR-000129,EVT-0026161,normal
USR-000154,EVT-0026162,normal
USR-000210,EVT-0026163,normal
SVC-000028,EVT-0026164,normal
SVC-000043,EVT-0026165,normal
USR-000080,EVT-0026166,normal
USR-000170,EVT-0026167,normal
SVC-000021,EVT-0026168,normal
USR-000135,EVT-0026169,normal
SVC-000021,EVT-0026170,normal
USR-000090,EVT-0026171,normal
USR-000161,EVT-0026172,normal
SVC-000022,EVT-0026173,normal
USR-000191,EVT-0026174,normal
DEV-000003,EVT-0026175,normal
SVC-000017,EVT-0026176,normal
USR-000029,EVT-0026177,normal
USR-000180,EVT-0026178,normal
USR-000112,EVT-0026179,normal
USR-000038,EVT-0026180,normal
SVC-000049,EVT-0026181,normal
SVC-000017,EVT-0026182,normal
USR-000147,EVT-0026183,normal
USR-000057,EVT-0026184,normal
DEV-000006,EVT-0026185,normal
SVC-000017,EVT-0026186,normal
USR-000070,EVT-0026187,normal
USR-000092,EVT-0026188,normal
USR-000152,EVT-0026189,normal
USR-000071,EVT-0026190,normal
USR-000099,EVT-0026191,normal
USR-000080,EVT-0026192,normal
SVC-000027,EVT-0026193,normal
SVC-000022,EVT-0026194,normal
USR-000131,EVT-0026195,normal
USR-000097,EVT-0026196,normal
SVC-000017,EVT-0026197,normal
SVC-000050,EVT-0026198,normal
SVC-000027,EVT-0026199,normal
SVC-000049,EVT-0026200,normal
USR-000210,EVT-0026201,normal
USR-000092,EVT-0026202,normal
USR-000184,EVT-0026203,normal
USR-000052,EVT-0026204,normal
USR-000079,EVT-0026205,normal
USR-000081,EVT-0026206,normal
USR-000073,EVT-0026207,normal
DEV-000003,EVT-0026208,normal
SVC-000022,EVT-0026209,normal
DEV-000025,EVT-0026210,normal
USR-000062,EVT-0026211,normal
USR-000074,EVT-0026212,normal
SVC-000026,EVT-0026213,normal
USR-000094,EVT-0026214,normal
DEV-000022,EVT-0026215,normal
SVC-000049,EVT-0026216,normal
USR-000125,EVT-0026217,normal
USR-000057,EVT-0026218,normal
USR-000197,EVT-0026219,normal
SVC-000027,EVT-0026220,normal
USR-000191,EVT-0026221,normal
USR-000131,EVT-0026222,normal
SVC-000027,EVT-0026223,normal
SVC-000036,EVT-0026224,normal
USR-000074,EVT-0026225,normal
USR-000022,EVT-0026226,normal
USR-000052,EVT-0026227,normal
USR-000185,EVT-0026228,normal
SVC-000017,EVT-0026229,normal
USR-000127,EVT-0026230,normal
SVC-000017,EVT-0026231,normal
SVC-000022,EVT-0026232,normal
SVC-000027,EVT-0026233,normal
USR-000127,EVT-0026234,normal
USR-000111,EVT-0026235,normal
DEV-000003,EVT-0026236,normal
SVC-000027,EVT-0026237,normal
SVC-000027,EVT-0026238,normal
SVC-000028,EVT-0026239,normal
DEV-000010,EVT-0026240,normal
USR-000167,EVT-0026241,normal
SVC-000036,EVT-0026242,normal
USR-000079,EVT-0026243,normal
USR-000154,EVT-0026244,normal
SVC-000049,EVT-0026245,normal
USR-000187,EVT-0026246,normal
SVC-000010,EVT-0026247,normal
DEV-000022,EVT-0026248,normal
USR-000198,EVT-0026249,normal
SVC-000027,EVT-0026250,normal
DEV-000009,EVT-0026251,normal
SVC-000026,EVT-0026252,normal
DEV-000011,EVT-0026253,normal
DEV-000003,EVT-0026254,normal
SVC-000027,EVT-0026255,normal
SVC-000026,EVT-0026256,normal
USR-000184,EVT-0026257,normal
USR-000125,EVT-0026258,normal
SVC-000050,EVT-0026259,normal
USR-000070,EVT-0026260,normal
USR-000127,EVT-0026261,normal
USR-000127,EVT-0026262,normal
USR-000052,EVT-0026263,normal
SVC-000036,EVT-0026264,normal
USR-000043,EVT-0026265,normal
SVC-000026,EVT-0026266,normal
USR-000125,EVT-0026267,normal
SVC-000001,EVT-0026268,normal
SVC-000036,EVT-0026269,normal
DEV-000004,EVT-0026270,normal
SVC-000036,EVT-0026271,normal
USR-000211,EVT-0026272,normal
SVC-000028,EVT-0026273,normal
SVC-000010,EVT-0026274,normal
SVC-000010,EVT-0026275,normal
USR-000060,EVT-0026276,normal
SVC-000036,EVT-0026277,normal
DEV-000023,EVT-0026278,normal
USR-000017,EVT-0026279,normal
DEV-000004,EVT-0026280,normal
SVC-000026,EVT-0026281,normal
USR-000052,EVT-0026282,normal
SVC-000036,EVT-0026283,normal
USR-000131,EVT-0026284,normal
SVC-000026,EVT-0026285,normal
USR-000108,EVT-0026286,normal
USR-000185,EVT-0026287,normal
USR-000092,EVT-0026288,normal
SVC-000010,EVT-0026289,normal
USR-000140,EVT-0026290,normal
USR-000018,EVT-0026291,normal
USR-000197,EVT-0026292,normal
USR-000068,EVT-0026293,normal
DEV-000008,EVT-0026294,normal
DEV-000007,EVT-0026295,normal
SVC-000026,EVT-0026296,normal
USR-000062,EVT-0026297,normal
USR-000120,EVT-0026298,normal
SVC-000049,EVT-0026299,normal
USR-000097,EVT-0026300,normal
USR-000088,EVT-0026301,normal
USR-000012,EVT-0026302,normal
USR-000210,EVT-0026303,normal
SVC-000010,EVT-0026304,normal
SVC-000028,EVT-0026305,normal
USR-000097,EVT-0026306,normal
SVC-000036,EVT-0026307,normal
SVC-000038,EVT-0026308,normal
SVC-000049,EVT-0026309,normal
USR-000052,EVT-0026310,normal
USR-000012,EVT-0026311,normal
SVC-000049,EVT-0026312,normal
SVC-000036,EVT-0026313,normal
USR-000146,EVT-0026314,normal
USR-000065,EVT-0026315,normal
SVC-000028,EVT-0026316,normal
SVC-000010,EVT-0026317,normal
USR-000068,EVT-0026318,normal
SVC-000029,EVT-0026319,normal
SVC-000036,EVT-0026320,normal
SVC-000038,EVT-0026321,normal
DEV-000023,EVT-0026322,normal
SVC-000029,EVT-0026323,normal
USR-000152,EVT-0026324,normal
SVC-000036,EVT-0026325,normal
SVC-000049,EVT-0026326,normal
USR-000185,EVT-0026327,normal
DEV-000011,EVT-0026328,normal
USR-000018,EVT-0026329,normal
USR-000210,EVT-0026330,normal
DEV-000008,EVT-0026331,normal
USR-000134,EVT-0026332,normal
DEV-000025,EVT-0026333,normal
USR-000032,EVT-0026334,normal
USR-000146,EVT-0026335,normal
SVC-000010,EVT-0026336,normal
SVC-000029,EVT-0026337,normal
SVC-000026,EVT-0026338,normal
SVC-000049,EVT-0026339,normal
USR-000074,EVT-0026340,normal
USR-000152,EVT-0026341,normal
DEV-000015,EVT-0026342,normal
SVC-000010,EVT-0026343,normal
SVC-000028,EVT-0026344,normal
USR-000025,EVT-0026345,normal
USR-000005,EVT-0026346,normal
SVC-000010,EVT-0026347,normal
SVC-000026,EVT-0026348,normal
SVC-000038,EVT-0026349,normal
USR-DRIFT01,EVT-0026350,normal
USR-000002,EVT-0026351,normal
SVC-000026,EVT-0026352,normal
USR-000035,EVT-0026353,normal
SVC-000010,EVT-0026354,normal
SVC-000038,EVT-0026355,normal
DEV-000025,EVT-0026356,normal
SVC-000038,EVT-0026357,normal
SVC-000028,EVT-0026358,normal
USR-000154,EVT-0026359,normal
SVC-000005,EVT-0026360,normal
USR-000064,EVT-0026361,normal
USR-000026,EVT-0026362,normal
SVC-000004,EVT-0026363,normal
USR-000185,EVT-0026364,normal
SVC-000038,EVT-0026365,normal
DEV-000014,EVT-0026366,normal
USR-000184,EVT-0026367,normal
USR-000092,EVT-0026368,normal
SVC-000038,EVT-0026369,normal
USR-000002,EVT-0026370,normal
DEV-000026,EVT-0026371,normal
USR-000185,EVT-0026372,normal
USR-000079,EVT-0026373,normal
USR-000062,EVT-0026374,normal
DEV-000011,EVT-0026375,normal
DEV-000002,EVT-0026376,normal
USR-000147,EVT-0026377,normal
SVC-000052,EVT-0026378,normal
SVC-000004,EVT-0026379,normal
DEV-000011,EVT-0026380,normal
SVC-000023,EVT-0026381,normal
SVC-000044,EVT-0026382,normal
USR-000002,EVT-0026383,normal
SVC-000052,EVT-0026384,normal
DEV-000019,EVT-0026385,normal
SVC-000005,EVT-0026386,normal
USR-000054,EVT-0026387,normal
SVC-000023,EVT-0026388,normal
SVC-000004,EVT-0026389,normal
USR-000185,EVT-0026390,normal
USR-000152,EVT-0026391,normal
SVC-000029,EVT-0026392,normal
USR-000113,EVT-0026393,normal
USR-000185,EVT-0026394,normal
DEV-000023,EVT-0026395,normal
DEV-000002,EVT-0026396,normal
SVC-000026,EVT-0026397,normal
SVC-000026,EVT-0026398,normal
DEV-000014,EVT-0026399,normal
USR-000003,EVT-0026400,normal
SVC-000004,EVT-0026401,normal
DEV-000007,EVT-0026402,normal
SVC-000023,EVT-0026403,normal
SVC-000052,EVT-0026404,normal
SVC-000005,EVT-0026405,normal
USR-000202,EVT-0026406,normal
SVC-000010,EVT-0026407,normal
SVC-000037,EVT-0026408,normal
SVC-000052,EVT-0026409,normal
USR-000203,EVT-0026410,normal
SVC-000037,EVT-0026411,normal
SVC-000037,EVT-0026412,normal
SVC-000004,EVT-0026413,normal
USR-000005,EVT-0026414,normal
USR-000187,EVT-0026415,normal
DEV-000002,EVT-0026416,normal
USR-000152,EVT-0026417,normal
SVC-000044,EVT-0026418,normal
SVC-000052,EVT-0026419,normal
SVC-000004,EVT-0026420,normal
SVC-000004,EVT-0026421,normal
SVC-000052,EVT-0026422,normal
SVC-000044,EVT-0026423,normal
DEV-000009,EVT-0026424,normal
USR-000149,EVT-0026425,normal
USR-000056,EVT-0026426,normal
SVC-000006,EVT-0026427,normal
SVC-000006,EVT-0026428,normal
SVC-000006,EVT-0026429,normal
SVC-000057,EVT-0026430,normal
SVC-000052,EVT-0026431,normal
SVC-000057,EVT-0026432,normal
SVC-000004,EVT-0026433,normal
SVC-000037,EVT-0026434,normal
SVC-000006,EVT-0026435,normal
SVC-000006,EVT-0026436,normal
DEV-000018,EVT-0026437,normal
SVC-000058,EVT-0026438,normal
SVC-000048,EVT-0026439,normal
DEV-000020,EVT-0026440,normal
SVC-000006,EVT-0026441,normal
SVC-000052,EVT-0026442,normal
SVC-000004,EVT-0026443,normal
SVC-000037,EVT-0026444,normal
SVC-000006,EVT-0026445,normal
SVC-000006,EVT-0026446,normal
USR-000134,EVT-0026447,normal
SVC-000052,EVT-0026448,normal
DEV-000026,EVT-0026449,normal
SVC-000057,EVT-0026450,normal
SVC-000057,EVT-0026451,normal
SVC-000006,EVT-0026452,normal
DEV-000019,EVT-0026453,normal
DEV-000004,EVT-0026454,normal
SVC-000052,EVT-0026455,normal
SVC-000052,EVT-0026456,normal
SVC-000006,EVT-0026457,normal
SVC-000061,EVT-0026458,normal
SVC-000006,EVT-0026459,normal
SVC-000044,EVT-0026460,normal
SVC-000023,EVT-0026461,normal
SVC-000052,EVT-0026462,normal
USR-000113,EVT-0026463,normal
DEV-000015,EVT-0026464,normal
SVC-000057,EVT-0026465,normal
SVC-000006,EVT-0026466,normal
USR-000073,EVT-0026467,normal
SVC-000006,EVT-0026468,normal
SVC-000044,EVT-0026469,normal
SVC-000006,EVT-0026470,normal
SVC-000048,EVT-0026471,normal
SVC-000052,EVT-0026472,normal
SVC-000004,EVT-0026473,normal
SVC-000061,EVT-0026474,normal
SVC-000052,EVT-0026475,normal
USR-000132,EVT-0026476,normal
SVC-000004,EVT-0026477,normal
USR-000113,EVT-0026478,normal
SVC-000004,EVT-0026479,normal
USR-000132,EVT-0026480,normal
USR-000132,EVT-0026481,normal
USR-000132,EVT-0026482,anomaly_device_spoofing
USR-000132,EVT-0026483,anomaly_device_spoofing
USR-000132,EVT-0026484,anomaly_device_spoofing
DEV-000010,EVT-0026485,normal
DEV-000023,EVT-0026486,normal
SVC-000061,EVT-0026487,normal
DEV-000010,EVT-0026488,normal
SVC-000048,EVT-0026489,normal
SVC-000052,EVT-0026490,normal
SVC-000035,EVT-0026491,normal
SVC-000052,EVT-0026492,normal
SVC-000058,EVT-0026493,normal
SVC-000044,EVT-0026494,normal
SVC-000058,EVT-0026495,normal
SVC-000061,EVT-0026496,normal
SVC-000003,EVT-0026497,normal
SVC-000058,EVT-0026498,normal
DEV-000001,EVT-0026499,normal
USR-000088,EVT-0026500,normal
SVC-000052,EVT-0026501,normal
SVC-000058,EVT-0026502,normal
SVC-000023,EVT-0026503,normal
SVC-000035,EVT-0026504,normal
SVC-000058,EVT-0026505,normal
SVC-000058,EVT-0026506,normal
SVC-000052,EVT-0026507,normal
SVC-000004,EVT-0026508,normal
SVC-000061,EVT-0026509,normal
DEV-000017,EVT-0026510,normal
DEV-000021,EVT-0026511,normal
SVC-000054,EVT-0026512,normal
SVC-000058,EVT-0026513,normal
SVC-000061,EVT-0026514,normal
SVC-000061,EVT-0026515,normal
SVC-000002,EVT-0026516,normal
SVC-000061,EVT-0026517,normal
SVC-000003,EVT-0026518,normal
DEV-000003,EVT-0026519,normal
SVC-000045,EVT-0026520,normal
SVC-000035,EVT-0026521,normal
SVC-000058,EVT-0026522,normal
USR-000100,EVT-0026523,normal
SVC-000002,EVT-0026524,normal
SVC-000023,EVT-0026525,normal
DEV-000001,EVT-0026526,normal
SVC-000044,EVT-0026527,normal
SVC-000002,EVT-0026528,normal
SVC-000058,EVT-0026529,normal
SVC-000058,EVT-0026530,normal
DEV-000020,EVT-0026531,normal
SVC-000035,EVT-0026532,normal
SVC-000058,EVT-0026533,normal
SVC-000003,EVT-0026534,normal
SVC-000045,EVT-0026535,normal
SVC-000048,EVT-0026536,normal
DEV-000006,EVT-0026537,normal
SVC-000035,EVT-0026538,normal
SVC-000054,EVT-0026539,normal
SVC-000032,EVT-0026540,normal
SVC-000002,EVT-0026541,normal
SVC-000035,EVT-0026542,normal
SVC-000045,EVT-0026543,normal
SVC-000035,EVT-0026544,normal
SVC-000044,EVT-0026545,normal
DEV-000025,EVT-0026546,anomaly_brute_force
DEV-000025,EVT-0026547,anomaly_brute_force
DEV-000025,EVT-0026548,anomaly_brute_force
DEV-000025,EVT-0026549,anomaly_brute_force
DEV-000025,EVT-0026550,anomaly_brute_force
DEV-000025,EVT-0026551,anomaly_brute_force
DEV-000025,EVT-0026552,anomaly_brute_force
DEV-000025,EVT-0026553,anomaly_brute_force
DEV-000025,EVT-0026554,anomaly_brute_force
DEV-000025,EVT-0026555,anomaly_brute_force
DEV-000025,EVT-0026556,anomaly_brute_force
DEV-000025,EVT-0026557,anomaly_brute_force
DEV-000025,EVT-0026558,anomaly_brute_force
DEV-000025,EVT-0026559,anomaly_brute_force
DEV-000025,EVT-0026560,anomaly_brute_force
DEV-000025,EVT-0026561,anomaly_brute_force
DEV-000025,EVT-0026562,anomaly_brute_force
DEV-000025,EVT-0026563,anomaly_brute_force
DEV-000025,EVT-0026564,anomaly_brute_force
DEV-000025,EVT-0026565,anomaly_brute_force
DEV-000025,EVT-0026566,anomaly_brute_force
DEV-000025,EVT-0026567,anomaly_brute_force
DEV-000025,EVT-0026568,anomaly_brute_force
USR-000106,EVT-0026569,normal
DEV-000014,EVT-0026570,normal
SVC-000035,EVT-0026571,normal
SVC-000002,EVT-0026572,normal
DEV-000001,EVT-0026573,normal
DEV-000025,EVT-0026574,normal
SVC-000045,EVT-0026575,normal
DEV-000004,EVT-0026576,normal
SVC-000035,EVT-0026577,normal
SVC-000032,EVT-0026578,normal
SVC-000002,EVT-0026579,normal
DEV-000011,EVT-0026580,normal
SVC-000032,EVT-0026581,normal
SVC-000032,EVT-0026582,normal
SVC-000002,EVT-0026583,normal
SVC-000002,EVT-0026584,normal
DEV-000003,EVT-0026585,normal
SVC-000002,EVT-0026586,normal
SVC-000032,EVT-0026587,normal
SVC-000054,EVT-0026588,normal
SVC-000002,EVT-0026589,normal
DEV-000006,EVT-0026590,normal
SVC-000032,EVT-0026591,normal
SVC-000032,EVT-0026592,normal
DEV-000023,EVT-0026593,normal
USR-000106,EVT-0026594,normal
SVC-000045,EVT-0026595,normal
DEV-000026,EVT-0026596,normal
SVC-000056,EVT-0026597,normal
SVC-000032,EVT-0026598,normal
SVC-000002,EVT-0026599,normal
SVC-000056,EVT-0026600,normal
SVC-000041,EVT-0026601,normal
SVC-000041,EVT-0026602,normal
SVC-000032,EVT-0026603,normal
DEV-000017,EVT-0026604,normal
DEV-000003,EVT-0026605,normal
USR-000113,EVT-0026606,normal
DEV-000002,EVT-0026607,normal
DEV-000020,EVT-0026608,normal
SVC-000002,EVT-0026609,normal
DEV-000001,EVT-0026610,normal
SVC-000002,EVT-0026611,normal
SVC-000032,EVT-0026612,normal
DEV-000001,EVT-0026613,normal
USR-000150,EVT-0026614,normal
SVC-000045,EVT-0026615,normal
DEV-000011,EVT-0026616,normal
DEV-000009,EVT-0026617,normal
SVC-000032,EVT-0026618,normal
SVC-000032,EVT-0026619,normal
DEV-000026,EVT-0026620,normal
SVC-000041,EVT-0026621,normal
SVC-000032,EVT-0026622,normal
SVC-000056,EVT-0026623,normal
SVC-000002,EVT-0026624,normal
DEV-000006,EVT-0026625,normal
SVC-000041,EVT-0026626,normal
SVC-000041,EVT-0026627,normal
SVC-000056,EVT-0026628,normal
SVC-000056,EVT-0026629,normal
SVC-000056,EVT-0026630,normal
DEV-000001,EVT-0026631,normal
USR-000106,EVT-0026632,normal
SVC-000056,EVT-0026633,normal
SVC-000041,EVT-0026634,normal
DEV-000001,EVT-0026635,normal
SVC-000041,EVT-0026636,normal
DEV-000002,EVT-0026637,normal
SVC-000041,EVT-0026638,normal
SVC-000041,EVT-0026639,normal
DEV-000020,EVT-0026640,normal
SVC-000056,EVT-0026641,normal
SVC-000041,EVT-0026642,normal
SVC-000025,EVT-0026643,normal
DEV-000021,EVT-0026644,normal
SVC-000018,EVT-0026645,normal
SVC-000018,EVT-0026646,normal
SVC-000041,EVT-0026647,normal
SVC-000018,EVT-0026648,normal
SVC-000018,EVT-0026649,normal
SVC-000018,EVT-0026650,normal
SVC-000041,EVT-0026651,normal
DEV-000022,EVT-0026652,normal
SVC-000041,EVT-0026653,normal
SVC-000041,EVT-0026654,normal
USR-000106,EVT-0026655,normal
DEV-000005,EVT-0026656,normal
SVC-000018,EVT-0026657,normal
SVC-000018,EVT-0026658,normal
DEV-000004,EVT-0026659,normal
SVC-000018,EVT-0026660,normal
SVC-000014,EVT-0026661,normal
SVC-000018,EVT-0026662,normal
SVC-000041,EVT-0026663,normal
SVC-000018,EVT-0026664,normal
SVC-000018,EVT-0026665,normal
SVC-000041,EVT-0026666,normal
DEV-000005,EVT-0026667,normal
SVC-000018,EVT-0026668,normal
DEV-000016,EVT-0026669,normal
SVC-000018,EVT-0026670,normal
SVC-000018,EVT-0026671,normal
SVC-000014,EVT-0026672,normal
SVC-000018,EVT-0026673,normal
SVC-000041,EVT-0026674,normal
SVC-000018,EVT-0026675,normal
DEV-000017,EVT-0026676,normal
SVC-000018,EVT-0026677,normal
SVC-000018,EVT-0026678,normal
DEV-000003,EVT-0026679,normal
SVC-000014,EVT-0026680,normal
SVC-000014,EVT-0026681,normal
SVC-000014,EVT-0026682,normal
SVC-000014,EVT-0026683,normal
SVC-000014,EVT-0026684,normal
SVC-000019,EVT-0026685,normal
SVC-000014,EVT-0026686,normal
SVC-000015,EVT-0026687,normal
SVC-000041,EVT-0026688,normal
SVC-000014,EVT-0026689,normal
USR-000207,EVT-0026690,normal
SVC-000020,EVT-0026691,normal
SVC-000007,EVT-0026692,normal
SVC-000014,EVT-0026693,normal
DEV-000016,EVT-0026694,normal
SVC-000007,EVT-0026695,normal
SVC-000014,EVT-0026696,normal
SVC-000007,EVT-0026697,normal
DEV-000018,EVT-0026698,normal
SVC-000020,EVT-0026699,normal
SVC-000014,EVT-0026700,normal
SVC-000041,EVT-0026701,normal
SVC-000007,EVT-0026702,normal
SVC-000019,EVT-0026703,normal
SVC-000007,EVT-0026704,normal
DEV-000002,EVT-0026705,normal
SVC-000020,EVT-0026706,normal
SVC-000015,EVT-0026707,normal
SVC-000014,EVT-0026708,normal
SVC-000014,EVT-0026709,normal
DEV-000009,EVT-0026710,normal
SVC-000020,EVT-0026711,normal
DEV-000017,EVT-0026712,normal
SVC-000007,EVT-0026713,normal
USR-000156,EVT-0026714,normal
SVC-000007,EVT-0026715,normal
SVC-000015,EVT-0026716,normal
